	WC1E	WC1T	WC2E	WC2T	WC3E	WC3T	WH3E	WH5E	WH5T	WH6E	WH6T
Cluster-16521.5141	2	8	0	0	0	0	0	1	2	0	0
Cluster-16521.5142	30	1	13	10	23	12	4	8	23	20	9
Cluster-16521.5143	22	14	18	46	32	43	33	15	26	7	10
Cluster-16521.5144	400	466	440	510	480	580	641	585	723	615	366
Cluster-16521.5145	32	35	40	84	54	83	68	81	84	44	14
Cluster-16521.5146	19	26	11	40	33	8	112	140	83	15	3
Cluster-16521.5147	0	8	28	2	2	0	2	5	8	2	0
Cluster-16521.5148	58	167	226	99	159	69	115	441	528	31	17
Cluster-16521.5149	0	0	0	0	0	0	26	22	16	0	0
Cluster-16521.5150	323	200	183	195	350	232	319	398	343	947	298
Cluster-16521.5151	0	4	0	4	0	0	0	0	3	0	0
Cluster-16521.5152	140	193	155	110	80	25	69	91	49	13	4
Cluster-16521.5153	28	24	8	13	39	35	45	39	50	4134	9401
Cluster-16521.5154	15	0	0	17	27	9	33	30	33	0	3
Cluster-16521.5155	169	193	202	153	187	205	172	189	175	126	101
Cluster-16521.5156	0	0	0	0	0	0	3	16	14	12	6
Cluster-16521.5157	238	359	261	344	442	475	120	121	146	403	826
Cluster-16521.5158	53	16	74	29	61	4	584	615	511	216	131
Cluster-16521.5159	354	316	391	419	460	371	267	269	200	552	598
Cluster-16521.5160	37	11	32	72	23	48	18	31	46	26	27
Cluster-16521.5161	52	45	54	21	50	0	46	65	46	61	4
Cluster-16521.5162	140	75	71	122	113	71	79	104	50	95	73
Cluster-16521.5163	179	163	220	223	153	125	208	212	246	164	106
Cluster-16521.5164	39	142	12	161	28	31	315	897	422	0	0
Cluster-16521.5165	0	0	0	0	10	0	0	0	3	0	3
Cluster-16521.5166	2	8	0	6	8	0	6	5	3	11	8
Cluster-16521.5167	1	0	4	7	18	1	0	2	6	3	0
Cluster-16521.5168	9	13	1	17	19	46	10	8	31	1	10
Cluster-16521.5169	1	4	0	0	6	0	0	1	0	3	21
Cluster-16521.5170	63	93	39	68	70	31	143	152	119	19	21
Cluster-16521.5171	7	33	1	2	2	0	6	7	0	1	0
Cluster-16521.5172	0	0	0	8	8	2	19	13	17	14	21
Cluster-16521.5173	0	0	0	0	0	0	9	8	0	11	1
Cluster-16521.5174	16	12	0	12	10	14	48	60	29	64	708
Cluster-16521.5175	2	28	14	30	5	18	57	74	62	0	0
Cluster-16521.5176	139	157	156	283	169	247	182	168	171	153	134
Cluster-16521.5177	0	0	0	0	0	0	1	21	17	17	194
Cluster-16521.5178	39	45	22	31	122	106	38	48	150	3	0
Cluster-16521.5179	44	75	55	19	51	15	87	139	58	24	38
Cluster-16521.5180	9	6	21	40	29	16	84	116	64	5	0
Cluster-16521.5181	6	5	0	7	0	4	4	7	6	0	2
Cluster-16521.5182	2	9	0	0	1	2	0	1	0	0	0
Cluster-16521.5183	7	15	11	0	0	6	19	6	26	1	4
Cluster-16521.5184	23	39	39	6	30	13	55	41	35	9	1
Cluster-16521.5185	13	21	21	3	20	0	28	83	60	26	0
Cluster-16521.5186	0	0	0	0	0	0	6	9	0	0	0
Cluster-16521.5187	0	0	0	0	0	6	5	0	2	0	0
Cluster-16521.5188	72	70	90	54	134	49	152	147	96	238	836
Cluster-16521.5189	0	0	0	0	0	0	1	1	6	3	0
Cluster-16521.5190	6	27	9	22	10	14	26	23	455	22	9
Cluster-16521.5191	0	0	0	2	2	4	15	0	0	0	0
Cluster-16521.5192	331	329	543	697	466	591	602	685	510	337	125
Cluster-16521.5193	0	0	0	10	10	2	1	8	1	3	4
Cluster-16521.5194	0	0	0	0	0	0	3	1	1	12	0
Cluster-16521.5195	396	343	454	397	311	429	390	227	301	342	39
Cluster-16521.5196	0	0	0	0	4	0	5	0	0	5	2
Cluster-16521.5197	0	0	0	6	3	12	0	1	1	13	40
Cluster-16521.5198	0	0	0	0	0	5	0	0	0	0	4
Cluster-16521.5199	0	37	0	0	0	5	8	0	90	17	1
Cluster-16521.5200	306	320	324	276	327	347	499	324	505	1166	234
Cluster-16521.5201	13	6	0	11	1	0	5	6	3	9	13
Cluster-16521.5202	149	182	201	300	267	177	539	882	577	144	21
Cluster-16521.5203	0	6	9	0	7	0	1	0	4	0	0
Cluster-16521.5204	9	36	0	0	8	0	3	2	1	7	0
Cluster-16521.5205	0	0	15	7	3	14	4	2	3	3	0
Cluster-16521.5206	0	0	0	0	0	0	7	1	0	0	0
Cluster-16521.5207	23	15	52	9	27	0	6	17	4	0	0
Cluster-16521.5208	0	0	0	0	0	3	42	23	15	34	9
Cluster-16521.5209	0	0	0	0	0	0	74	61	69	63	99
Cluster-16521.5210	0	3	2	0	0	0	5	1	0	0	1
Cluster-16521.5211	0	0	0	0	0	4	3	0	0	0	0
Cluster-16521.5212	18	26	63	42	24	24	7	13	6	16	4
Cluster-16521.5213	301	362	305	343	306	306	234	285	307	135	125
Cluster-16521.5214	169	164	111	89	153	122	218	342	184	156	50
Cluster-16521.5215	262	384	100	253	330	179	273	305	428	3505	4730
Cluster-16521.5216	5	2	4	8	13	0	11	1	1	5	0
Cluster-16521.5217	15	7	31	6	9	8	14	10	4	10	12
Cluster-16521.5218	0	3	14	28	10	0	1	2	3	7	2
Cluster-16521.5219	0	0	0	0	0	0	2	0	7	3	0
Cluster-16521.5220	0	0	10	0	0	4	1	0	5	0	2
Cluster-16521.5221	0	0	0	0	0	0	19	0	1	19	0
Cluster-16521.5222	11	0	9	24	4	6	0	3	2	0	1
Cluster-16521.5223	0	0	18	0	1	16	10	15	5	6	0
Cluster-16521.5224	4	0	0	5	11	13	0	0	0	11	0
Cluster-16521.5225	0	6	7	11	0	6	6	13	2	0	0
Cluster-16521.5226	0	10	0	0	0	0	6	0	1	0	0
Cluster-16521.5227	0	0	0	7	0	0	4	6	0	0	0
Cluster-16521.5228	11	0	0	5	7	0	0	0	2	2	0
Cluster-16521.5229	12	18	7	6	2	9	5	6	0	3	15
Cluster-16521.5230	3	5	0	0	3	0	0	0	9	1	3
Cluster-16521.5231	178	102	149	120	175	115	156	179	257	1722	16472
Cluster-16521.5232	128	77	112	115	121	94	114	114	128	295	220
Cluster-16521.5233	2	4	9	2	9	8	6	5	0	4	11
Cluster-16521.5234	0	0	2	7	1	2	0	0	0	0	1
Cluster-16521.5235	0	0	0	0	0	0	5	1	0	0	0
Cluster-16521.5236	3	0	0	0	0	2	3	0	9	6	2
Cluster-16521.5237	170	154	229	200	188	156	270	247	280	118	71
Cluster-16521.5238	6	5	1	0	3	1	10	5	7	0	2
Cluster-16521.5239	268	262	334	250	301	235	323	467	358	259	230
Cluster-16521.5240	6	0	11	0	14	15	0	6	10	2	0
Cluster-16521.5241	0	0	0	5	0	3	0	0	0	1	3
Cluster-16521.5242	13	5	18	5	7	3	9	6	0	0	2
Cluster-16521.5243	84	125	125	124	131	75	329	506	453	138	87
Cluster-16521.5244	3	0	0	0	7	4	0	2	0	0	0
Cluster-16521.5245	0	0	0	5	6	0	1	0	5	0	0
Cluster-16521.5246	4	0	0	0	0	0	4	0	0	8	8
Cluster-16521.5247	14	3	21	42	18	17	34	11	17	8	0
Cluster-16521.5248	124	74	316	167	176	99	328	139	111	255	39
Cluster-16521.5249	314	251	314	278	267	349	382	355	272	335	732
Cluster-16521.5250	0	0	6	0	0	0	0	0	1	0	32
Cluster-16521.5251	26	39	25	38	9	20	24	30	38	35	62
Cluster-16521.5252	220	226	327	186	276	210	206	192	316	428	501
Cluster-16521.5253	0	0	0	0	0	0	3	3	0	9	0
Cluster-16521.5254	5	0	0	0	2	0	31	11	13	4	2
Cluster-16521.5255	53	129	31	37	68	56	191	120	135	27	11
Cluster-16521.5256	13	13	17	6	2	7	83	95	52	37	18
Cluster-16521.5257	374	391	484	327	392	380	178	279	279	232	173
Cluster-16521.5258	17	10	17	32	16	16	16	7	7	3	0
Cluster-16521.5259	33	11	9	18	23	13	8	21	18	17	11
Cluster-16521.5260	17	46	2	0	11	17	21	13	25	10	7
Cluster-16521.5261	0	15	3	3	22	18	0	1	29	224	434
Cluster-16521.5262	4	0	0	0	0	0	159	148	83	54	11
Cluster-16521.5263	0	0	0	0	0	0	6	1	3	2	1
Cluster-16521.5264	0	0	0	0	0	0	3	2	10	0	0
Cluster-16521.5265	6	0	0	0	1	0	0	0	0	6	0
Cluster-16521.5266	7	0	0	0	0	0	0	0	2	0	4
Cluster-16521.5267	264	252	274	336	331	359	287	253	285	238	314
Cluster-16521.5268	9	0	2	0	2	0	4	2	1	9	5
Cluster-16521.5269	0	22	0	12	6	0	8	1	9	2	6
Cluster-16521.5270	153	272	268	214	196	113	474	641	357	32	34
Cluster-16521.5271	0	5	0	0	0	0	3	5	2	1	9
Cluster-16521.5272	9	0	4	2	0	5	3	3	0	0	0
Cluster-16521.5273	8	0	0	0	0	0	16	0	0	5	0
Cluster-16521.5274	29	22	10	48	37	31	53	31	15	36	24
Cluster-16521.5275	0	0	0	0	0	0	26	115	114	50	47
Cluster-16521.5276	0	0	0	0	0	0	27	58	64	73	32
Cluster-16521.5277	9	4	2	5	15	1	20	3	8	18	4
Cluster-16521.5278	6	16	14	3	6	0	0	0	0	0	0
Cluster-16521.5279	15	9	20	17	7	34	28	15	15	16	20
Cluster-16521.5280	137	151	183	158	164	105	175	183	129	138	159
Cluster-16521.5281	0	0	0	0	0	0	76	82	84	91	103
Cluster-16521.5282	246	248	254	452	284	214	296	313	204	95	33
Cluster-16521.5283	165	132	236	299	214	211	216	179	151	103	30
Cluster-16521.5284	3	4	19	0	11	2	6	0	0	0	0
Cluster-16521.5285	2	15	1	11	4	0	2	1	5	0	0
Cluster-16521.5286	40	12	39	50	73	26	61	56	10	3	1
Cluster-16521.5287	852	671	567	682	826	683	675	745	532	542	145
Cluster-16521.5288	103	81	53	140	136	87	82	64	109	2	13
Cluster-16521.5289	10	16	30	11	16	9	40	38	21	43	14
Cluster-16521.5290	234	275	386	436	334	301	357	443	309	278	61
Cluster-16521.5291	3	7	11	4	1	0	0	6	0	0	1
Cluster-16521.5292	3	0	0	0	0	5	3	3	0	0	8
Cluster-16521.5293	5	0	5	0	0	4	0	1	0	0	5
Cluster-16521.5294	0	0	0	0	0	0	2	0	5	0	0
Cluster-16521.5295	2	0	6	3	0	0	8	6	0	0	0
Cluster-16521.5296	0	6	7	1	0	3	2	0	0	0	2
Cluster-16521.5297	0	4	3	5	7	9	3	10	2	3	3
Cluster-16521.5298	278	236	262	451	269	348	218	241	302	267	182
Cluster-16521.5299	0	0	0	0	0	0	0	4	3	0	0
Cluster-16521.5300	0	0	0	2	0	0	1	4	5	4	2
Cluster-16521.5301	236	212	231	116	320	157	707	235	446	141	66
Cluster-16521.5302	0	0	0	1	0	0	20	1	1	15	13
Cluster-16521.5303	8	22	32	20	8	5	6	7	5	18	6
Cluster-16521.5304	3	0	20	16	0	8	13	13	1	0	0
Cluster-16521.5305	2	6	0	0	0	0	0	7	6	0	0
Cluster-16521.5306	0	0	0	0	0	0	28	37	77	21	70
Cluster-16521.5307	0	0	0	0	0	0	27	29	37	34	81
Cluster-16521.5308	0	0	0	0	0	0	10	19	25	53	42
Cluster-16521.5309	204	197	31	91	178	64	617	650	618	10	0
Cluster-16521.5310	1	0	0	1	7	0	0	2	2	0	0
Cluster-16521.5311	193	189	122	198	183	128	127	141	106	557	1203
Cluster-16521.5312	1	0	0	0	4	0	2	1	0	0	0
Cluster-16521.5313	1	22	7	1	15	12	7	2	8	3	3
Cluster-16521.5314	77	39	32	49	47	24	421	432	465	42	62
Cluster-16521.5315	8	0	0	0	13	16	31	12	6	19	7
Cluster-16521.5316	3	8	8	0	6	2	1	10	2	15	1
Cluster-16521.5317	6	0	7	8	4	0	2	4	10	2	2
Cluster-16521.5318	16	13	33	49	50	25	491	1194	1496	1	0
Cluster-16521.5319	0	0	0	0	0	0	1	0	0	3	5
Cluster-16521.5320	0	0	0	4	0	3	4	1	6	3	0
Cluster-16521.5321	0	2	0	0	0	9	44	23	19	59	5803
Cluster-16521.5322	8	3	0	1	0	0	6	4	3	0	0
Cluster-16521.5323	5	29	18	9	16	9	0	9	19	0	0
Cluster-16521.5324	3	4	0	0	0	15	7	6	3	0	0
Cluster-16521.5325	0	0	8	3	9	0	4	22	49	40	1
Cluster-16521.5326	0	0	0	2	10	0	5	0	2	0	2
Cluster-16521.5327	0	0	0	0	0	0	85	48	63	79	119
Cluster-16521.5328	0	0	0	0	0	0	112	59	118	103	13
Cluster-16521.5329	12	0	3	0	1	9	8	0	2	0	0
Cluster-16521.5330	3	15	7	4	3	4	8	0	1	0	0
Cluster-16521.5331	18	25	41	9	31	4	8	16	13	22	14
Cluster-16521.5332	15	19	22	33	2	0	15	8	5	0	3
Cluster-16521.5333	315	280	506	542	243	299	583	457	312	223	237
Cluster-16521.5334	3	7	7	0	8	3	10	4	4	1	0
Cluster-16521.5335	132	139	109	207	135	116	226	567	608	155	270
Cluster-16521.5336	4	0	0	8	5	4	0	0	0	0	0
Cluster-16521.5337	15	0	0	0	0	0	11	0	4	0	0
Cluster-16521.5338	10	0	2	12	2	11	5	6	0	0	0
Cluster-16521.5339	169	263	213	186	200	190	209	167	169	318	457
Cluster-16521.5340	5	20	24	10	3	2	0	0	0	8	0
Cluster-16521.5341	0	0	9	0	0	0	5	0	0	0	0
Cluster-16521.5342	229	202	270	253	252	162	224	294	238	527	794
Cluster-16521.5343	257	313	302	304	388	239	422	427	322	72	5
Cluster-16521.5344	11	12	0	15	7	4	85	144	86	79	41
Cluster-16521.5345	1	4	0	1	4	0	8	18	8	8	0
Cluster-16521.5346	22	14	23	13	24	20	115	86	84	100	25
Cluster-16521.5347	1	0	0	0	1	0	1	2	9	14	11
Cluster-16521.5348	0	0	0	0	0	0	4	0	0	8	0
Cluster-16521.5349	0	4	0	0	0	0	10	2	4	0	0
Cluster-16521.5350	30	20	37	17	37	27	37	25	16	36	69
Cluster-16521.5351	98	69	114	104	137	100	141	191	83	145	135
Cluster-16521.5352	0	0	0	0	10	2	14	0	0	3	5
Cluster-16521.5353	0	0	7	3	15	5	2	10	9	20	11
Cluster-16521.5354	5	8	33	20	39	32	29	35	56	51	29
Cluster-16521.5355	219	368	226	315	246	191	252	289	298	230	107
Cluster-16521.5356	3	2	0	0	3	10	6	5	7	0	4
Cluster-16521.5357	53	48	103	80	128	46	109	155	101	35	24
Cluster-16521.5358	57	564	37	61	86	808	510	580	1585	63	0
Cluster-16521.5359	2	3	0	0	3	7	4	3	0	3	0
Cluster-16521.5360	5	8	0	0	9	6	0	1	0	0	0
Cluster-16521.5361	545	274	22	50	452	684	4	19	33	7087	3413
Cluster-16521.5362	3	0	0	0	0	0	3	2	5	0	0
Cluster-16521.5363	7	21	0	0	5	0	0	1	0	43	53
Cluster-16521.5364	59	111	103	53	36	39	76	110	138	28	42
Cluster-16521.5365	0	0	0	0	11	0	7	9	0	5	0
Cluster-16521.5366	121	97	59	92	104	147	57	163	137	200	57
Cluster-16521.5367	9	6	4	5	1	2	0	4	0	10	0
Cluster-16521.5368	127	113	74	55	185	146	0	2	0	0	0
Cluster-16521.5369	88	71	127	153	66	121	142	128	84	0	253
Cluster-16521.5370	2	18	12	9	0	17	9	14	4	8	0
Cluster-16521.5371	2	0	0	0	2	7	0	0	0	3	2
Cluster-16521.5372	788	587	579	832	798	807	949	920	797	740	335
Cluster-16521.5373	0	0	5	8	2	1	6	1	0	0	0
Cluster-16521.5374	1	3	6	2	0	0	103	48	75	46	56
Cluster-16521.5375	0	0	0	4	0	0	5	0	0	1	2
Cluster-16521.5376	0	0	0	0	3	0	8	5	0	0	0
Cluster-16521.5377	72	89	97	46	74	24	59	58	43	39	32
Cluster-16521.5378	240	223	156	99	183	113	70	70	54	212	3
Cluster-16521.5379	20	11	73	0	13	6	9	5	6	2	2
Cluster-16521.5380	284	142	108	187	261	155	51	106	104	18	9
Cluster-16521.5381	0	4	0	0	0	0	50	226	264	117	99
Cluster-16521.5382	0	0	3	7	7	7	6	1	0	0	0
Cluster-16521.5383	16	8	0	4	1	9	1	3	4	0	0
Cluster-16521.5384	0	2	8	0	1	6	50	50	36	11	5
Cluster-16521.5385	39	17	22	46	40	80	46	23	25	3	1
Cluster-16521.5386	24	12	20	26	6	21	35	14	30	8	3
Cluster-16521.5387	4	2	0	0	3	4	5	0	0	0	0
Cluster-16521.5388	430	415	397	470	555	440	1404	1353	1000	441	252
Cluster-16521.5389	3	0	0	4	8	0	0	2	0	0	1
Cluster-16521.5390	3	1	5	0	0	4	1	0	0	0	0
Cluster-16521.5391	9	0	10	0	0	0	0	3	0	4	6
Cluster-16521.5392	1	0	10	0	1	2	0	5	5	2	1
Cluster-16521.5393	179	278	279	323	301	274	272	311	226	430	247
Cluster-16521.5394	2	0	19	6	10	6	6	6	0	2	3
Cluster-16521.5395	0	0	0	8	0	0	0	0	0	0	0
Cluster-16521.5396	0	0	0	0	3	0	0	1	4	0	0
Cluster-16521.5397	123	155	181	78	124	75	298	354	302	23	0
Cluster-16521.5398	0	4	5	7	7	2	26	26	11	0	0
Cluster-16521.5399	77	157	139	47	101	42	66	111	78	17	0
Cluster-16521.5400	44	43	17	61	67	59	107	114	146	49	66
Cluster-16521.5401	103	152	159	51	319	132	91	71	156	1669	1094
Cluster-16521.5402	128	151	224	249	218	217	136	126	126	383	873
Cluster-16521.5403	0	0	0	0	0	0	66	52	42	30	8
Cluster-16521.5404	132	180	147	151	194	102	653	346	360	56	0
Cluster-16521.5405	0	13	0	2	6	0	18	4	9	0	0
Cluster-16521.5406	284	457	341	136	203	138	404	350	152	51	0
Cluster-16521.5407	5	5	17	2	13	11	10	14	8	0	0
Cluster-16521.5408	21	35	17	13	15	27	11	20	19	2	0
Cluster-16521.5409	26	19	4	10	28	26	21	7	0	0	0
Cluster-16521.5410	71	42	26	33	39	31	95	79	72	9	1
Cluster-16521.5411	18	4	7	4	17	13	22	24	40	0	0
Cluster-16521.5412	54	22	11	35	33	55	48	23	18	5	0
Cluster-16521.5413	152	153	58	116	104	103	141	144	84	14	0
Cluster-16521.5414	0	0	0	0	0	0	14	2	8	2	6
Cluster-16521.5415	130	130	105	145	146	145	128	118	127	162	136
Cluster-16521.5416	17	12	25	14	15	26	16	22	18	3	5
Cluster-16521.5417	37	20	11	10	32	34	3	20	11	23	14
Cluster-16521.5418	51	192	46	126	85	103	222	414	469	23	0
Cluster-16521.5419	0	0	0	6	0	4	7	1	10	0	24
Cluster-16521.5420	0	0	0	0	3	2	3	3	1	1	36
Cluster-16521.5421	2	6	17	3	13	5	0	8	2	22	11
Cluster-16521.5422	7	13	3	0	20	0	8	0	0	0	125
Cluster-16521.5423	0	0	0	0	0	0	83	50	23	0	0
Cluster-16521.5424	0	0	0	0	0	0	3	2	2	0	0
Cluster-16521.5425	2	0	0	0	10	12	0	0	0	0	21
Cluster-16521.5426	115	109	76	127	137	73	227	443	322	63	35
Cluster-16521.5427	3	1	6	2	11	5	14	2	4	0	2
Cluster-16521.5428	10	12	29	20	24	4	15	20	21	12	24
Cluster-16521.5429	438	315	273	429	410	514	151	119	102	406	586
Cluster-16521.5430	6	0	8	8	6	9	3	13	13	0	5
Cluster-16521.5431	2	0	1	0	12	3	5	0	13	1	6
Cluster-16521.5432	179	229	365	381	285	170	861	1287	980	178	92
Cluster-16521.5433	0	5	6	28	1	6	26	9	7	0	0
Cluster-16521.5434	0	2	0	0	0	0	2	0	0	0	0
Cluster-16521.5435	293	212	325	298	336	424	329	248	286	127	255
Cluster-16521.5436	18	13	10	9	15	2	6	6	12	17	17
Cluster-16521.5437	1	0	0	2	0	10	0	0	0	0	0
Cluster-16521.5438	29	8	19	34	39	44	10	2	7	0	0
Cluster-16521.5439	0	7	15	7	2	14	9	14	0	12	2
Cluster-16521.5440	16	31	22	6	50	29	265	425	373	0	0
Cluster-16521.5441	0	0	2	0	0	1	23	8	8	12	0
Cluster-16521.5442	0	3	6	9	0	0	2	10	0	0	1
Cluster-16521.5443	42	34	19	61	40	31	30	60	82	84	77
Cluster-16521.5444	15	15	0	16	17	15	4	13	1	15	23
Cluster-16521.5445	395	452	368	387	378	340	301	222	166	398	600
Cluster-16521.5446	3	2	0	0	1	2	9	0	0	6	3
Cluster-16521.5447	31	2	11	4	23	2	1	2	0	1	9
Cluster-16521.5448	0	0	0	0	0	3	6	0	1	1	0
Cluster-16521.5449	1	3	0	2	3	0	1	0	5	0	0
Cluster-16521.5450	2	6	3	0	0	0	7	1	0	2	0
Cluster-16521.5451	22	12	19	12	27	13	19	12	15	18	14
Cluster-16521.5452	0	3	0	1	0	5	15	11	7	0	6
Cluster-16521.5453	252	200	229	292	299	263	228	331	280	194	366
Cluster-16521.5454	106	207	32	6	286	287	429	357	195	408	296
Cluster-16521.5455	1	0	0	0	6	0	7	0	0	0	3
Cluster-16521.5456	0	0	0	0	0	0	12	0	1	5	4
Cluster-16521.5457	0	0	0	0	0	0	15	14	6	14	8
Cluster-16521.5458	0	0	0	0	0	0	0	0	0	2	11
Cluster-16521.5459	130	118	109	154	204	141	118	122	143	215	549
Cluster-16521.5460	0	0	0	0	0	0	0	0	0	0	8
Cluster-16521.5461	18	11	27	16	17	23	17	22	20	25	4
Cluster-16521.5462	548	653	506	601	550	520	519	475	444	530	299
Cluster-16521.5463	19	52	70	43	44	40	78	108	94	3	9
Cluster-16521.5464	2	7	0	0	2	0	0	4	0	0	0
Cluster-16521.5465	0	0	2	0	0	0	0	0	0	0	6
Cluster-16521.5466	0	0	0	0	0	0	3	4	0	0	3
Cluster-16521.5467	73	61	88	21	169	39	205	100	111	159	118
Cluster-16521.5468	16	30	0	21	17	31	18	23	14	8	35
Cluster-16521.5469	6	0	0	3	5	0	3	1	0	0	0
Cluster-16521.5470	8	4	0	3	0	0	0	5	3	90	39
Cluster-16521.5471	0	0	0	0	0	0	1	6	2	0	3
Cluster-16521.5472	0	7	0	0	5	3	1	0	1	0	11
Cluster-16521.5473	0	0	0	4	0	0	2	0	1	0	0
Cluster-16521.5474	0	0	0	0	0	0	16	3	4	0	0
Cluster-16521.5475	83	60	120	79	67	69	195	198	93	116	122
Cluster-16521.5476	1	9	0	8	1	7	3	2	0	4	0
Cluster-16521.5477	0	0	0	0	0	3	0	0	0	2	12
Cluster-16521.5478	184	106	142	226	180	178	147	130	109	87	58
Cluster-16521.5479	4	0	8	0	0	0	0	3	6	0	0
Cluster-16521.5480	4	0	0	0	0	2	3	0	0	0	0
Cluster-16521.5481	0	0	0	0	0	0	25	11	19	7	9
Cluster-16521.5482	0	0	0	2	0	0	5	0	3	0	0
Cluster-16521.5483	14	0	8	0	1	7	2	0	0	0	0
Cluster-16521.5484	1	1	6	0	0	0	10	0	0	11	7
Cluster-16521.5485	0	0	0	3	0	0	4	2	8	0	0
Cluster-16521.5486	15	1	7	16	21	24	9	5	12	0	8
Cluster-16521.5487	620	590	623	929	741	703	877	1032	1083	412	117
Cluster-16521.5488	2	0	0	7	4	0	0	0	0	0	0
Cluster-16521.5489	159	196	254	219	171	198	156	219	193	216	223
Cluster-16521.5490	65	76	71	127	124	132	120	149	147	55	10
Cluster-16521.5491	13	23	2	11	14	3	45	58	49	47	58
Cluster-16521.5492	3	0	0	0	0	10	0	0	0	2	3
Cluster-16521.5493	2	8	14	6	7	3	6	9	9	0	0
Cluster-16521.5494	1	1	8	0	10	0	0	21	10	0	0
Cluster-16521.5495	0	0	0	0	0	0	149	119	80	57	51
Cluster-16521.5496	0	8	0	0	0	0	3	0	0	7	26
Cluster-16521.5497	27	34	47	42	35	70	21	14	29	28	37
Cluster-16521.5498	0	0	0	0	0	0	3	1	8	0	0
Cluster-16521.5499	8	3	9	0	21	13	0	2	1	12	18
Cluster-16521.5500	13	15	0	2	7	15	12	5	10	0	5
Cluster-16521.5501	0	2	2	9	3	2	7	0	13	0	3
Cluster-16521.5502	3	4	0	0	7	6	9	0	6	0	1
Cluster-16521.5503	1	0	0	0	0	0	8	5	1	13	4
Cluster-16521.5504	1	12	0	0	2	0	6	3	0	0	3
Cluster-16521.5505	1	1	0	11	0	3	0	0	0	0	3
Cluster-16521.5506	12	0	0	0	0	3	2	0	2	0	5
Cluster-16521.5507	0	0	0	0	2	0	5	0	0	0	6
Cluster-16521.5508	5	3	0	6	1	2	15	9	20	14	8
Cluster-16521.5509	0	0	0	0	2	0	1	5	6	3	3
Cluster-16521.5510	8	4	13	1	0	1	0	0	2	0	0
Cluster-16521.5511	0	4	0	0	0	0	73	133	1128	835	10
Cluster-16521.5512	2	0	0	0	0	0	10	14	11	103	60
Cluster-16521.5513	16	50	6	8	10	9	9	2	4	6	0
Cluster-16521.5514	11	10	8	11	22	0	13	14	10	69	15
Cluster-16521.5515	8	0	0	0	0	0	6	2	3	6	16
Cluster-16521.5516	0	0	0	0	0	0	4	0	0	1	7
Cluster-16521.5517	4	0	0	0	0	6	4	0	0	0	0
Cluster-16521.5518	254	305	308	314	294	273	325	376	378	300	259
Cluster-16521.5519	77	99	63	82	63	85	76	79	142	35	37
Cluster-16521.5520	0	0	0	0	0	2	12	0	3	7	6
Cluster-16521.5521	0	0	0	0	0	0	10	0	0	4	0
Cluster-16521.5522	0	0	7	0	0	0	2	0	4	0	2
Cluster-16521.5523	0	0	0	4	4	0	3	0	0	5	9
Cluster-16521.5524	13	4	13	0	9	5	17	3	0	0	3
Cluster-16521.5525	210	228	172	346	300	291	168	209	205	507	448
Cluster-16521.5526	11	22	39	36	39	40	52	40	7	30	31
Cluster-16521.5527	12	0	0	2	1	0	2	4	4	0	0
Cluster-16521.5528	0	4	0	0	4	6	3	0	0	27	49
Cluster-16521.5529	4	0	0	0	0	2	0	6	0	0	0
Cluster-16521.5530	0	0	0	0	0	0	10	0	0	0	0
Cluster-16521.5531	2	18	0	21	15	7	4	2	1	11	2
Cluster-16521.5532	0	0	0	0	0	0	13	20	15	43	36
Cluster-16521.5533	32	18	23	22	41	38	9	13	6	62	31
Cluster-16521.5534	0	24	17	1	6	0	31	22	11	4	11
Cluster-16521.5535	3	2	0	5	2	6	8	9	8	11	0
Cluster-16521.5536	2	3	0	0	5	2	5	1	5	0	0
Cluster-16521.5537	2	8	2	7	9	1	3	13	10	13	0
Cluster-16521.5538	5	11	6	5	4	0	0	2	6	2	1
Cluster-16521.5539	1	0	0	0	3	2	2	0	0	0	0
Cluster-16521.5540	26	8	14	23	10	21	39	31	28	19	30
Cluster-16521.5541	13	9	28	7	13	3	8	19	10	3	15
Cluster-16521.5542	86	42	178	99	129	138	143	117	105	76	71
Cluster-16521.5543	13	7	56	44	14	13	44	42	11	25	5
Cluster-16521.5544	37	11	31	32	26	51	28	38	34	19	65
Cluster-16521.5545	0	4	17	8	26	22	0	7	6	9	3
Cluster-16521.5546	18	8	0	5	11	11	10	1	8	0	0
Cluster-16521.5547	153	173	168	134	248	238	97	81	71	394	335
Cluster-16521.5548	4	19	0	26	34	18	11	5	0	10	0
Cluster-16521.5549	0	0	0	0	0	0	8	4	7	0	1
Cluster-16521.5550	0	0	0	0	14	0	5	47	33	0	2
Cluster-16521.5551	24	48	1	22	54	35	32	19	9	26	19
Cluster-16521.5552	64	31	56	39	97	63	35	18	23	40	16
Cluster-16521.5553	0	0	0	0	0	0	5	1	2	0	0
Cluster-16521.5554	0	0	0	0	0	10	0	3	13	82	1152
Cluster-16521.5555	3	14	0	4	10	7	8	10	3	0	0
Cluster-16521.5556	0	0	0	3	2	0	9	1	0	0	0
Cluster-16521.5557	423	453	433	389	479	408	586	577	767	941	202
Cluster-16521.5558	3	2	0	10	6	0	5	1	17	0	0
Cluster-16521.5559	435	243	259	369	363	425	415	462	600	934	399
Cluster-16521.5560	0	0	0	0	0	0	1	3	2	0	0
Cluster-16521.5561	12	9	5	8	11	4	2	6	21	6	0
